product_id,image_path
11981,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11981.jpg
11977,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11977.jpg
11957,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11957.jpg
11934,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11934.jpg
11924,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11924.jpg
11868,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11868.jpg
11825,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11825.jpg
11787,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11787.jpg
16581,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16581.jpg
11604,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11604.jpg
11578,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11578.jpg
11569,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11569.jpg
11565,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11565.jpg
11525,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11525.jpg
16592,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16592.jpg
11505,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11505.jpg
11500,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11500.jpg
11487,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11487.jpg
11470,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11470.jpg
2957,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2957.jpg
16624,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16624.jpg
11416,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11416.jpg
11379,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11379.jpg
11365,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11365.jpg
11348,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11348.jpg
11338,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11338.jpg
16634,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16634.jpg
11180,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11180.jpg
16637,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16637.jpg
11154,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11154.jpg
11149,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11149.jpg
11123,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11123.jpg
11114,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11114.jpg
16641,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16641.jpg
11036,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11036.jpg
10933,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10933.jpg
10772,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10772.jpg
10753,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10753.jpg
10744,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10744.jpg
10740,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10740.jpg
10699,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10699.jpg
10683,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10683.jpg
10643,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10643.jpg
10636,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10636.jpg
10620,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10620.jpg
10603,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10603.jpg
10588,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10588.jpg
10562,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10562.jpg
10533,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10533.jpg
10504,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10504.jpg
10489,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10489.jpg
10478,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10478.jpg
10363,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10363.jpg
10349,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10349.jpg
10330,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10330.jpg
10306,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10306.jpg
10295,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10295.jpg
10284,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10284.jpg
10264,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10264.jpg
10279,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10279.jpg
10248,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10248.jpg
10239,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10239.jpg
10183,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10183.jpg
10138,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10138.jpg
10107,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10107.jpg
10066,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10066.jpg
10108,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10108.jpg
10039,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10039.jpg
10026,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10026.jpg
10006,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10006.jpg
10000,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10000.jpg
9994,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9994.jpg
9903,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9903.jpg
9879,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9879.jpg
9898,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9898.jpg
9836,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9836.jpg
9812,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9812.jpg
9804,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9804.jpg
9771,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9771.jpg
9730,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9730.jpg
9718,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9718.jpg
9680,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9680.jpg
9677,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9677.jpg
9672,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9672.jpg
9652,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9652.jpg
9606,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9606.jpg
9597,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9597.jpg
9453,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9453.jpg
9437,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9437.jpg
9418,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9418.jpg
9415,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9415.jpg
9569,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9569.jpg
9379,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9379.jpg
9333,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9333.jpg
9332,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9332.jpg
9322,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9322.jpg
9271,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9271.jpg
9256,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9256.jpg
9242,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9242.jpg
9205,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9205.jpg
9185,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9185.jpg
9166,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9166.jpg
9164,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9164.jpg
9152,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9152.jpg
9151,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9151.jpg
9128,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9128.jpg
9119,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9119.jpg
9106,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9106.jpg
9055,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9055.jpg
8998,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8998.jpg
8802,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8802.jpg
8756,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8756.jpg
8791,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8791.jpg
8745,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8745.jpg
8735,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8735.jpg
8618,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8618.jpg
8587,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8587.jpg
8528,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8528.jpg
8503,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8503.jpg
8481,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8481.jpg
8470,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8470.jpg
8460,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8460.jpg
8454,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8454.jpg
8452,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8452.jpg
8424,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8424.jpg
11556,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11556.jpg
8384,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8384.jpg
8368,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8368.jpg
8316,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8316.jpg
8282,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8282.jpg
8257,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8257.jpg
8230,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8230.jpg
8014,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\8014.jpg
7785,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7785.jpg
7451,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7451.jpg
7435,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7435.jpg
7391,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7391.jpg
7313,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7313.jpg
7234,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7234.jpg
7220,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7220.jpg
7213,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7213.jpg
7210,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7210.jpg
16695,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16695.jpg
7169,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7169.jpg
7066,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7066.jpg
7058,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7058.jpg
7030,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7030.jpg
7021,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7021.jpg
7013,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7013.jpg
6984,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6984.jpg
6935,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6935.jpg
6928,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6928.jpg
6847,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6847.jpg
6737,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6737.jpg
6728,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6728.jpg
6706,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6706.jpg
6700,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6700.jpg
6679,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6679.jpg
6661,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6661.jpg
6647,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6647.jpg
6641,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6641.jpg
6664,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6664.jpg
6618,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6618.jpg
6617,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6617.jpg
6608,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6608.jpg
6530,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6530.jpg
6482,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6482.jpg
6461,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6461.jpg
6395,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6395.jpg
6394,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6394.jpg
6371,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6371.jpg
6356,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6356.jpg
6348,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6348.jpg
6340,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6340.jpg
6305,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6305.jpg
6266,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6266.jpg
6253,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6253.jpg
6209,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6209.jpg
6143,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6143.jpg
11802,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11802.jpg
5592,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5592.jpg
5569,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5569.jpg
5545,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5545.jpg
166,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\166.jpg
5469,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5469.jpg
5445,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5445.jpg
5419,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5419.jpg
5364,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5364.jpg
11779,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11779.jpg
5245,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5245.jpg
5244,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5244.jpg
5227,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5227.jpg
5216,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5216.jpg
5209,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5209.jpg
5150,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5150.jpg
5130,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5130.jpg
5103,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5103.jpg
5098,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5098.jpg
5088,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5088.jpg
5065,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5065.jpg
5049,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\5049.jpg
4923,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4923.jpg
4874,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4874.jpg
4812,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4812.jpg
4805,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4805.jpg
11694,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11694.jpg
4803,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4803.jpg
4798,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4798.jpg
4797,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4797.jpg
4745,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4745.jpg
4744,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4744.jpg
4741,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4741.jpg
4705,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4705.jpg
4649,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4649.jpg
4631,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4631.jpg
4612,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4612.jpg
4588,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4588.jpg
4559,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4559.jpg
4303,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4303.jpg
109,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\109.jpg
4048,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\4048.jpg
3993,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3993.jpg
3955,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3955.jpg
3923,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3923.jpg
3729,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\3729.jpg
9926,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\9926.jpg
2996,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2996.jpg
2975,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2975.jpg
2969,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2969.jpg
2951,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2951.jpg
2901,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2901.jpg
2895,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2895.jpg
2868,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2868.jpg
2846,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2846.jpg
2813,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2813.jpg
2539,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2539.jpg
2518,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2518.jpg
2506,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2506.jpg
2474,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2474.jpg
2350,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2350.jpg
6303,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6303.jpg
2110,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2110.jpg
17925,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17925.jpg
12797,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\12797.jpg
17567,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\17567.jpg
7858,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7858.jpg
11243,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\11243.jpg
15539,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\15539.jpg
14054,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\14054.jpg
2244,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2244.jpg
6533,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\6533.jpg
13289,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13289.jpg
13188,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13188.jpg
10615,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\10615.jpg
1960,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\1960.jpg
2894,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\2894.jpg
16180,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\16180.jpg
13580,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\13580.jpg
7231,D:\Preet\Others\Projects\sem5project\Cartify\Cartify\ml-service\cnn\..\data\images\7231.jpg
